OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32947,2025-039T,2026-02-07T10:08:26.614464,15.27599037,.00004821,42.9934,183.2084,322.1026,37.9791,0,U,63121,999,5344,.13384424E-2,.36774E-3,0
STARLINK-32961,2025-039U,2026-02-07T09:37:11.439840,15.27615110,.00011751,42.9957,183.9066,217.4145,142.6625,0,U,63122,999,5343,.11674858E-2,.32039E-3,0
STARLINK-32948,2025-039V,2026-02-07T09:26:06.129600,15.27600583,.00015192,42.9991,183.8494,244.8502,115.2192,0,U,63123,999,5343,.12440623E-2,.34152E-3,0
STARLINK-32957,2025-039W,2026-02-06T18:04:53.069664,15.27599975,.00024354,43.0013,187.6529,283.2285,76.8295,0,U,63124,999,5333,.11056468E-2,.30308E-3,0
SUPERVIEW NEO-1 03,2025-040A,2026-02-06T22:14:16.793664,15.21659262,.0000384,97.3368,155.5031,74.3362,285.7917,0,U,63125,999,5237,.2238E-4,.439E-5,0
SUPERVIEW NEO-1 04,2025-040B,2026-02-06T19:05:36.085920,15.21677803,.0000414,97.3390,155.4363,146.6631,213.4632,0,U,63126,999,5236,.70867006E-3,.15982E-3,0
COSMOS 2584 [GLONASS-K2],2025-042A,2026-02-01T23:51:40.245120,2.13103094,.00079235,65.0043,77.3991,230.5803,129.4286,0,U,63130,999,716,0,.1E-6,0
STARLINK-11609 [DTC],2025-043A,2026-02-07T10:35:43.893600,15.71102593,.00028392,43.0009,73.1528,302.3999,57.6594,0,U,63132,999,5470,.20017764E-2,.267807E-2,0
STARLINK-11604 [DTC],2025-043B,2026-02-07T11:06:18.582048,15.70965093,.00014383,43.0000,73.3243,265.5608,94.5095,0,U,63133,999,5459,.23875113E-2,.319656E-2,0
STARLINK-11605 [DTC],2025-043C,2026-02-07T10:43:22.375200,15.70934707,.00009841,42.9991,73.1952,284.4357,75.6402,0,U,63134,999,5459,.20627717E-2,.274246E-2,0
STARLINK-11610 [DTC],2025-043D,2026-02-07T10:51:01.202400,15.70950564,.00020283,42.9998,73.2373,282.9888,77.0753,0,U,63135,999,5459,.20714197E-2,.275625E-2,0
STARLINK-11613 [DTC],2025-043E,2026-02-07T03:20:52.192608,15.71057320,.00015941,42.9994,75.1965,221.9041,138.1704,0,U,63136,999,5466,.26926275E-2,.363923E-2,0
STARLINK-11616 [DTC],2025-043F,2026-02-07T03:44:56.872320,15.71010307,.00021642,42.9988,74.4347,213.1305,146.9427,0,U,63137,999,5467,.22963626E-2,.307567E-2,0
STARLINK-11611 [DTC],2025-043G,2026-02-07T05:38:06.679392,15.70915129,.0001513,42.9994,74.1705,201.7275,158.3529,0,U,63138,999,5468,.14707E-2,.193323E-2,0
STARLINK-11628 [DTC],2025-043H,2026-02-07T11:51:59.683392,15.70904212,.00006615,42.9992,72.6823,261.6476,98.4317,0,U,63139,999,5472,.15674051E-2,.206299E-2,0
STARLINK-11607 [DTC],2025-043J,2026-02-07T11:29:02.870880,15.70865119,.00032473,42.9995,72.5533,243.0829,116.9707,0,U,63140,999,5472,.21992968E-2,.29223E-2,0
STARLINK-11522 [DTC],2025-043K,2026-02-07T22:00:00.999936,15.70835462,.00015644,43.0007,69.9864,269.8214,21.0155,0,U,63141,999,603,-.11677152E-3,-.15401E-3,0
STARLINK-11503 [DTC],2025-043L,2026-02-07T11:13:45.992352,15.70898904,.00016724,42.9998,72.4662,254.2221,105.8462,0,U,63142,999,5454,.13001031E-2,.170254E-2,0
STARLINK-11579 [DTC],2025-043M,2026-02-07T11:21:25.108128,15.70961907,.00010334,43.0017,72.5067,274.3551,85.7198,0,U,63143,999,5460,.21103732E-2,.28114E-2,0
STARLINK-11581 [DTC],2025-043N,2026-02-07T10:28:04.704384,15.70932342,.00017778,42.9991,73.1063,267.3941,92.6723,0,U,63144,999,5471,.16729058E-2,.220865E-2,0
STARLINK-32949,2025-043P,2026-02-06T17:25:26.241024,15.27597319,.00020737,43.0014,191.3699,264.2275,95.8340,0,U,63145,999,5319,.11223214E-2,.30768E-3,0
STARLINK-32952,2025-043Q,2026-02-07T17:49:50.428128,15.27608828,.00022684,43.0038,192.1583,281.1200,78.9397,0,U,63146,999,5333,.11050684E-2,.303E-3,0
STARLINK-32936,2025-043R,2026-02-07T11:36:56.780928,15.27579107,.00023519,43.0015,193.6723,283.2610,76.7980,0,U,63147,999,5266,.11870501E-2,.32547E-3,0
STARLINK-32937,2025-043S,2026-02-07T17:54:54.082656,15.27633577,.00058266,43.0093,185.2758,286.3426,73.6784,0,U,63148,999,5278,.1421229E-2,.39134E-3,0
STARLINK-32939,2025-043T,2026-02-07T09:49:20.017344,15.27636152,.00023496,43.0018,187.0441,274.6920,85.3664,0,U,63149,999,5273,.17268167E-2,.47647E-3,0
STARLINK-32919,2025-043U,2026-02-07T10:09:42.541056,15.27606362,.00018015,42.9990,187.1429,276.5974,83.4672,0,U,63150,999,5273,.14142401E-2,.38892E-3,0
STARLINK-32876,2025-043V,2026-02-07T09:21:35.816832,15.27603703,.0001083,42.9999,186.8914,236.0620,124.0129,0,U,63151,999,5273,.12971419E-2,.35631E-3,0
STARLINK-32915,2025-043W,2026-02-07T10:04:36.113952,15.27606808,.00028076,43.0002,194.0027,291.5472,68.5080,0,U,63152,999,5265,.14021287E-2,.38557E-3,0
SEDNA-2,2025-009DQ,2026-02-07T22:00:08.134848,15.09962050,.0010373,97.4666,115.6813,142.8283,217.3666,0,U,63153,999,5860,.62024684E-3,.10023E-3,0
TJS-15,2025-045A,2026-02-07T19:09:14.957856,1.00268839,.0007006,0.1646,89.2286,248.6187,181.6747,0,U,63157,999,346,0,-.258E-5,0
QIANFAN-73,2025-046A,2026-02-07T22:20:22.556832,13.51000738,.00143907,88.9792,314.1166,325.7614,34.2608,0,U,63159,999,5513,.32104552E-3,.219E-5,0
QIANFAN-74,2025-046B,2026-02-07T21:56:40.850016,13.50998443,.00017507,88.9792,314.0071,71.6002,288.5340,0,U,63160,999,5519,.31645716E-3,.216E-5,0
QIANFAN-75,2025-046C,2026-02-07T21:38:09.047904,13.50992633,.00157102,88.9794,314.2429,328.5009,31.5200,0,U,63161,999,5506,.11007606E-3,.83E-6,0
QIANFAN-76,2025-046D,2026-02-07T21:33:11.365344,13.51004204,.0013299,88.9793,314.2234,330.3472,29.6924,0,U,63162,999,5507,.34689021E-3,.236E-5,0
QIANFAN-77,2025-046E,2026-02-07T21:06:41.982912,13.96153859,.00128259,88.9790,311.7637,264.2014,95.7701,0,U,63163,999,5642,.34828642E-3,.492E-5,0
QIANFAN-78,2025-046F,2026-02-07T20:45:31.646304,13.50995226,.00147328,88.9792,314.0902,332.1927,27.8435,0,U,63164,999,5514,.34785116E-3,.237E-5,0
QIANFAN-79,2025-046G,2026-02-07T21:27:10.275552,13.50970408,.00144205,88.9796,314.1972,330.9298,29.1048,0,U,63165,999,5509,.15502713E-3,.112E-5,0
QIANFAN-80,2025-046H,2026-02-07T21:50:38.236992,13.50993407,.00134916,88.9793,313.9007,335.3147,24.7357,0,U,63166,999,5525,.32412108E-3,.221E-5,0
QIANFAN-81,2025-046J,2026-02-07T21:18:41.563584,13.50975152,.00141615,88.9793,313.9709,323.7711,36.2480,0,U,63167,999,5520,.29926103E-3,.205E-5,0
QIANFAN-82,2025-046K,2026-02-07T22:08:31.480512,13.51002430,.00125146,88.9792,314.0113,331.8625,28.1848,0,U,63168,999,5519,.31646738E-3,.216E-5,0
QIANFAN-83,2025-046L,2026-02-07T22:17:43.043424,13.62008332,.00131538,88.9793,313.6748,312.5989,47.4058,0,U,63169,999,5538,.32558867E-3,.263E-5,0
QIANFAN-84,2025-046M,2026-02-07T17:27:59.963040,13.51010778,.00153703,88.9793,314.1637,327.2946,32.7252,0,U,63170,999,5509,.30023972E-3,.206E-5,0
QIANFAN-85,2025-046N,2026-02-07T20:57:21.536352,13.50993070,.00128396,88.9792,314.0204,330.7523,29.2908,0,U,63171,999,5518,.29254607E-3,.201E-5,0
QIANFAN-86,2025-046P,2026-02-07T21:09:12.547008,13.51002961,.00108932,88.9794,313.8831,336.5207,23.5445,0,U,63172,999,5526,.32067227E-3,.219E-5,0
QIANFAN-87,2025-046Q,2026-02-07T22:14:42.830304,13.51000533,.00113612,88.9790,313.9878,331.0465,29.0055,0,U,63173,999,5520,.3209636E-3,.219E-5,0
QIANFAN-88,2025-046R,2026-02-07T20:51:22.685184,13.50995246,.00120472,88.9793,313.9497,339.2562,20.8099,0,U,63174,999,5522,.33505984E-3,.228E-5,0
QIANFAN-89,2025-046S,2026-02-07T21:44:59.603424,13.50972481,.00160721,88.9793,314.1350,327.3324,32.6832,0,U,63175,999,5512,.31862202E-3,.218E-5,0
QIANFAN-90,2025-046T,2026-02-07T22:26:22.370496,13.50973838,.00129633,88.9793,314.1044,327.1078,32.9265,0,U,63176,999,5514,.34187918E-3,.233E-5,0
PUNCH-NFI (SMEX 15A),2025-047A,2026-02-07T21:17:37.569696,14.74595511,.00104561,97.9536,226.6352,208.3230,151.7411,0,U,63178,999,4902,.15957229E-3,.1014E-4,0
PUNCH-WFI 1 (SMEX 15B),2025-047B,2026-02-07T23:08:42.946944,14.74168058,.00080719,97.9555,226.6155,227.3875,132.6654,0,U,63179,999,4902,.17128994E-3,.1081E-4,0
PUNCH-WFI 3 (SMEX 15D),2025-047C,2026-02-07T22:03:56.816640,14.74169757,.00092487,97.9515,226.3494,218.4212,141.6339,0,U,63180,999,4901,.16971694E-3,.107E-4,0
PUNCH-WFI 2 (SMEX 15C),2025-047D,2026-02-07T11:12:44.674272,14.74168034,.00083422,97.9536,225.9399,234.7528,125.2901,0,U,63181,999,4894,.18909424E-3,.1198E-4,0
SPHEREX (MIDEX 9),2025-047E,2026-02-07T12:30:54.093024,14.73747764,.00092976,97.9547,225.7601,247.0288,112.9939,0,U,63182,999,4894,.2940703E-3,.1873E-4,0
STARLINK-11602 [DTC],2025-048A,2026-02-07T08:02:18.445344,15.70829093,.0002198,43.0014,143.1819,256.0861,103.9762,0,U,63183,999,5336,.20385E-2,.269669E-2,0
STARLINK-11617 [DTC],2025-048B,2026-02-07T07:54:38.157120,15.71008470,.000178,42.9986,143.1381,242.4885,117.5802,0,U,63184,999,5374,.23902E-2,.320639E-2,0
STARLINK-11618 [DTC],2025-048C,2026-02-06T00:00:02.000160,15.70843826,.00016429,42.9998,150.7042,263.3235,309.1512,0,U,63185,999,594,-.4882105E-3,-.62634E-3,0
STARLINK-11646 [DTC],2025-048D,2026-02-07T08:25:02.087904,15.70906231,.00036028,42.9981,142.4100,306.7296,53.3241,0,U,63186,999,5375,.21711445E-2,.288876E-2,0
STARLINK-11622 [DTC],2025-048E,2026-02-07T12:44:35.713824,15.70928842,.0001621,42.9994,142.0717,272.1382,87.9300,0,U,63187,999,5377,.2176E-2,.289803E-2,0
STARLINK-11642 [DTC],2025-048F,2026-02-07T07:39:21.080736,15.70915644,.0001471,42.9985,143.0501,250.8879,109.1829,0,U,63188,999,5374,.23376E-2,.31202E-2,0
STARLINK-11639 [DTC],2025-048G,2026-02-07T07:24:04.058784,15.70871707,.0003895,42.9996,142.9750,336.2321,23.8367,0,U,63189,999,5374,.19368E-2,.256266E-2,0
STARLINK-11637 [DTC],2025-048H,2026-02-07T09:42:47.825280,15.70949137,.00007649,42.9967,142.8449,229.9825,130.0975,0,U,63190,999,5375,.23522452E-2,.314531E-2,0
STARLINK-11647 [DTC],2025-048J,2026-02-07T07:16:24.440160,15.70872077,.0001603,42.9968,142.9120,204.5303,155.5489,0,U,63191,999,5374,.21554E-2,.286239E-2,0
STARLINK-11643 [DTC],2025-048K,2026-02-07T18:12:37.494720,15.70883650,.00045472,43.0031,140.3269,338.1080,21.9592,0,U,63192,999,5381,.19011096E-2,.251548E-2,0
STARLINK-11635 [DTC],2025-048L,2026-02-06T14:13:58.791648,15.70878287,.0001449,42.9976,147.0500,294.2256,65.8460,0,U,63193,999,5363,.11947E-2,.156009E-2,0
STARLINK-11636 [DTC],2025-048M,2026-02-06T08:53:36.266496,15.70818088,.00029348,42.9985,148.8407,296.4395,63.6171,0,U,63194,999,5359,.18402764E-2,.242496E-2,0
STARLINK-11631 [DTC],2025-048N,2026-02-07T08:17:34.085760,15.71081940,.00025572,42.9980,143.2611,198.8920,161.1853,0,U,63195,999,5374,.25235818E-2,.340425E-2,0
STARLINK-32946,2025-048P,2026-02-07T00:07:48.749376,15.27569081,.00027555,43.0005,262.6138,242.7199,117.3372,0,U,63196,999,5235,.96674493E-3,.26429E-3,0
STARLINK-32960,2025-048Q,2026-02-07T23:03:49.091040,15.27622838,.0001375,42.9988,253.3728,257.9983,102.0715,0,U,63197,999,5254,.96129639E-3,.2632E-3,0
STARLINK-32904,2025-048R,2026-02-07T00:10:07.221792,15.27604806,.00008344,42.9971,258.2581,356.6352,3.4494,0,U,63198,999,5240,.1024446E-2,.28057E-3,0
STARLINK-32931,2025-048S,2026-02-07T00:45:18.570816,15.27610357,.00009574,43.0053,258.4328,25.4009,334.6889,0,U,63199,999,5240,.14319286E-2,.39388E-3,0
STARLINK-32934,2025-048T,2026-02-07T00:19:23.103840,15.27573158,.0002852,42.9965,258.3000,246.1648,113.8905,0,U,63200,999,5240,.12388435E-2,.33981E-3,0
STARLINK-32938,2025-048U,2026-02-07T00:50:50.625888,15.27565225,.00014277,42.9994,258.4614,267.6378,92.4310,0,U,63201,999,5240,.1194604E-2,.32742E-3,0
STARLINK-32935,2025-048V,2026-02-06T23:48:08.220384,15.27589244,.00030523,43.0008,259.0012,240.4880,119.5668,0,U,63202,999,5239,.14581385E-2,.40096E-3,0
STARLINK-32930,2025-048W,2026-02-06T00:10:13.624896,15.27607591,.00018597,43.0014,264.5064,262.3122,97.7518,0,U,63203,999,5224,.13340737E-2,.36663E-3,0
QPS-SAR-9 (SUSANOO-I),2025-050A,2026-02-07T14:55:37.619616,15.01667569,.0002507,42.0195,97.4531,345.7221,14.3535,0,U,63205,999,4947,.61E-3,.788E-4,0
SUPERVIEW NEO-3 02,2025-051A,2026-02-07T23:00:53.290368,15.22387951,.00005078,97.4618,119.0444,160.6239,199.5016,0,U,63208,999,5016,.5553928E-3,.12768E-3,0
TIANYAN 23,2025-051B,2026-02-07T21:46:59.380608,15.39787425,.00068839,97.4611,122.8797,194.0981,166.0074,0,U,63209,999,5041,.85337939E-3,.33859E-3,0
JINJUSAT-1B,2025-052A,2026-02-07T16:50:01.949280,15.29024186,.00037639,97.4157,295.5833,152.5103,207.6337,0,U,63210,999,5028,.81016649E-3,.22806E-3,0
NUSHSAT1,2025-052B,2026-02-07T15:36:33.803136,15.30497427,.0003477,97.4138,295.7475,154.4613,205.6800,0,U,63211,999,5029,.9415E-3,.27762E-3,0
IOD-1,2025-052C,2026-02-07T15:58:08.862240,15.40889524,.00017,97.3993,297.7055,147.3265,212.8087,0,U,63212,999,5046,.11839E-2,.48799E-3,0
TEVEL2-4,2025-052D,2026-02-07T16:18:37.037376,15.29633095,.00022944,97.4056,295.2029,157.7838,202.3502,0,U,63213,999,5028,.89957075E-3,.25816E-3,0
TEVEL2-5,2025-052E,2026-02-07T16:31:13.325952,15.29526961,.00021754,97.4060,295.1899,159.6733,200.4595,0,U,63214,999,5028,.87301895E-3,.24968E-3,0
TEVEL2-6,2025-052F,2026-02-07T16:44:10.677984,15.29484412,.00022847,97.4059,295.1853,162.0439,198.0882,0,U,63215,999,5028,.87792728E-3,.25076E-3,0
BOTSAT-1,2025-052G,2026-02-07T15:40:13.577952,15.24646812,.0001423,97.4035,293.8881,165.7660,194.3618,0,U,63216,999,5020,.57825E-3,.14221E-3,0
TEVEL2-1,2025-052H,2026-02-07T22:47:16.209888,15.29106303,.00017981,97.4034,295.1973,176.2057,183.9197,0,U,63217,999,5031,.70693772E-3,.19931E-3,0
TEVEL2-3,2025-052J,2026-02-07T16:27:46.538784,15.29130404,.00017491,97.4033,294.9444,179.8524,180.2717,0,U,63218,999,5027,.88346871E-3,.24961E-3,0
TEVEL2-2,2025-052K,2026-02-07T16:31:19.818048,15.29099991,.00017269,97.4039,294.9384,179.8446,180.2795,0,U,63219,999,5027,.86657106E-3,.24458E-3,0
AEROCUBE 18A,2025-052L,2026-02-07T15:37:30.653472,15.22699056,.0003121,97.4123,293.8311,194.5202,165.5945,0,U,63220,999,5017,.44161E-3,.10229E-3,0
TRANSPORTER-13M,2025-052M,2026-02-07T16:54:17.268192,15.20832550,.00021408,97.4046,293.1245,208.9411,151.1706,0,U,63221,999,5015,.27348671E-3,.5967E-4,0
AEROCUBE 18B,2025-052N,2026-02-07T22:26:57.927552,15.22609517,.00034472,97.4130,294.0989,204.0608,156.0468,0,U,63222,999,5021,.39180691E-3,.9043E-4,0
DROID.002,2025-052P,2026-02-07T22:13:13.847808,15.21550436,.00027158,97.4087,293.7612,207.3378,152.7716,0,U,63223,999,5020,.37446636E-3,.8373E-4,0
TOMORROW-S6,2025-052R,2026-02-07T16:50:34.970496,15.21177516,.00040923,97.4159,293.5885,213.7936,146.3039,0,U,63225,999,5015,.30555152E-3,.6744E-4,0
ETIHAD-SAT,2025-052S,2026-02-07T16:04:24.751488,15.20835049,.00037905,97.4118,293.3277,223.1002,136.9937,0,U,63226,999,5014,.2825837E-3,.6169E-4,0
CLARITY-1,2025-052T,2026-02-07T22:26:42.820512,15.76633414,.00023538,97.4268,308.8196,108.0293,252.1230,0,U,63227,999,5114,.45672552E-3,.7304E-3,0
TRANSPORTER-13U,2025-052U,2026-02-07T15:33:17.866080,15.21943242,.000353,97.4077,293.3469,234.3005,125.7903,0,U,63228,999,5015,.40883E-3,.9255E-4,0
SPACEEYE-T1,2025-052V,2026-02-07T15:59:48.698304,15.21117567,.0003316,97.4106,293.2908,234.3869,125.7058,0,U,63229,999,5014,.33628682E-3,.7416E-4,0
ION SCV-017,2025-052W,2026-02-07T16:44:48.346656,15.26533748,.00236142,97.4057,294.9877,143.8590,216.4250,0,U,63230,999,5027,.24352827E-3,.634E-4,0
M-SEL/CORTEZ,2025-052X,2026-02-07T22:36:54.755424,15.23779364,.00033486,97.4072,293.9873,235.0633,125.0290,0,U,63231,999,5022,.43536264E-3,.10412E-3,0
SPHINX/FRAZIER,2025-052Y,2026-02-07T15:29:55.680576,15.22150313,.0004331,97.4107,293.4814,236.0780,124.0044,0,U,63232,999,5015,.43116E-3,.9826E-4,0
LIZZIESAT-3 (LS-3),2025-052Z,2026-02-07T16:42:18.914400,15.20305861,.0004348,97.4077,292.8228,250.8089,109.2676,0,U,63233,999,5012,.36859753E-3,.7946E-4,0
TOMORROW-S5,2025-052AA,2026-02-07T16:08:31.009632,15.21109183,.00052469,97.4138,293.3862,239.9952,120.0764,0,U,63234,999,5014,.28833402E-3,.6348E-4,0
OTP-2,2025-052AB,2026-02-07T15:55:52.598208,15.21868957,.0004582,97.4022,293.0898,253.1665,106.9069,0,U,63235,999,5015,.47519E-3,.10749E-3,0
ORBASTRO-TR5,2025-052AC,2026-02-07T16:10:29.568576,15.20370949,.00053139,97.4031,292.6486,255.9282,104.1363,0,U,63236,999,5012,.31364069E-3,.6764E-4,0
TEVEL2-9,2025-052AD,2026-02-07T15:27:29.082240,15.27470464,.0004682,97.4095,294.5144,234.5304,125.5499,0,U,63237,999,5022,.87776E-3,.23577E-3,0
TEVEL2-7,2025-052AE,2026-02-07T15:56:42.025056,15.27276853,.00048934,97.4102,294.4959,233.1379,126.9412,0,U,63238,999,5022,.88906018E-3,.23743E-3,0
TEVEL2-8,2025-052AF,2026-02-07T16:06:09.771552,15.27252667,.00048745,97.4097,294.4837,234.1775,125.9011,0,U,63239,999,5022,.87733953E-3,.23411E-3,0
AL MUNTHER,2025-052AG,2026-02-07T21:49:38.570016,15.27193300,.00049475,97.4044,294.3898,241.1545,118.9198,0,U,63240,999,5025,.7461226E-3,.19853E-3,0
TRANSPORTER-13AH,2025-052AH,2026-02-07T15:54:49.533984,15.24647048,.0005256,97.4006,293.5076,254.3895,105.6762,0,U,63241,999,5018,.65965E-3,.16243E-3,0
HERMES-1,2025-052AJ,2026-02-07T16:21:43.653600,15.20195783,.00056839,97.4063,292.6388,282.6651,77.3949,0,U,63242,999,5011,.33663896E-3,.7228E-4,0
HERMES-2,2025-052AK,2026-02-07T22:18:07.841088,15.27269518,.00037052,97.4050,294.7066,187.4530,172.6655,0,U,63243,999,5027,.73894129E-3,.19704E-3,0
PANDORE,2025-052AL,2026-02-07T16:15:22.572576,14.94196757,.00033997,97.7056,292.5082,272.4383,87.6448,0,U,63244,999,4926,.38597679E-3,.408E-4,0
BUCCANEER MM,2025-052AM,2026-02-07T22:16:52.959936,14.93842333,.00025625,97.7030,292.5342,302.3809,57.7163,0,U,63245,999,4929,.45691559E-3,.4797E-4,0
LEMUR-2-LEIA-PHILIP,2025-052AN,2026-02-07T15:48:03.495456,14.96224066,.0002636,97.7000,292.7467,330.4667,29.6405,0,U,63246,999,4929,.79747E-3,.8946E-4,0
EZIE-A,2025-052AP,2026-02-07T16:19:45.659712,14.95893255,.00019137,97.7048,292.9245,288.7000,71.4013,0,U,63247,999,4929,.66084934E-3,.7339E-4,0
LEMUR-2-LIA-MARTIN,2025-052AQ,2026-02-07T22:49:19.722144,14.96415907,.00018328,97.7042,293.3674,271.4583,88.6429,0,U,63248,999,4934,.5802858E-3,.6524E-4,0
EZIE-C,2025-052AR,2026-02-07T22:35:46.178880,14.95893954,.00020829,97.7030,293.1128,311.0488,49.0553,0,U,63249,999,4933,.58621613E-3,.6503E-4,0
EZIE-B,2025-052AS,2026-02-07T16:00:48.022272,14.95904073,.00018797,97.7062,292.9672,279.4473,80.6535,0,U,63250,999,4929,.7230546E-3,.8038E-4,0
UVSQ-SAT NG,2025-052AT,2026-02-07T16:28:38.659584,14.94667045,.00020053,97.7005,292.6200,323.5830,36.5254,0,U,63251,999,4928,.34391545E-3,.3673E-4,0
ARVAKER-1,2025-052AU,2026-02-07T17:01:54.380352,14.93963491,.00012674,97.7026,292.5029,327.8332,32.2810,0,U,63252,999,4927,.37529336E-3,.3941E-4,0
ICEYE-X48,2025-052AV,2026-02-07T16:48:34.845120,14.97119190,.00008245,97.7020,292.8303,310.6302,49.4848,0,U,63253,999,4929,.43603022E-3,.4976E-4,0
YAM-8,2025-052AW,2026-02-07T17:26:53.334816,15.10507118,.00012988,97.7063,299.3319,336.8280,23.2890,0,U,63254,999,4971,.55079677E-3,.9014E-4,0
ICEYE-X50,2025-052AX,2026-02-07T22:01:12.820800,14.94758347,.00005338,97.7048,293.2269,347.1133,13.0074,0,U,63255,999,4933,.32185035E-3,.3441E-4,0
FIRESAT 0 (MUSAT-4),2025-052AY,2026-02-07T16:47:23.673120,14.92590930,.00014749,97.7121,292.6210,57.5317,302.6045,0,U,63256,999,4927,.18582483E-3,.1856E-4,0
ICEYE-X51,2025-052AZ,2026-02-07T20:29:47.771232,15.00913261,.00022929,97.7296,294.4471,72.6811,287.4664,0,U,63257,999,4940,.45475288E-3,.5733E-4,0
ICEYE-X46,2025-052BA,2026-02-07T16:00:42.271488,14.95047994,.00017256,97.7049,292.9323,88.2333,271.9085,0,U,63258,999,4929,.34781971E-3,.3751E-4,0
LEMUR-2-DELOITTE-1,2025-052BB,2026-02-07T22:04:51.399840,14.96466693,.00022405,97.7073,293.6407,120.1699,239.9745,0,U,63259,999,4935,.58292754E-3,.6562E-4,0
TRANSPORTER-13BC,2025-052BC,2026-02-07T15:51:23.279904,14.94210138,.0003084,97.7011,292.6510,66.9161,293.2384,0,U,63260,999,4928,.27886E-3,.2932E-4,0
LEMUR-2-EMERSONROSE,2025-052BD,2026-02-07T16:28:48.114336,14.97810050,.00021635,97.7044,293.7148,101.2524,258.8941,0,U,63261,999,4934,.69549967E-3,.8119E-4,0
LEMUR-2-MARACHE-FRAN,2025-052BE,2026-02-07T22:19:50.559456,14.98453117,.00043124,97.7058,294.1230,86.2060,273.9655,0,U,63262,999,4939,.72051848E-3,.8556E-4,0
SOAP,2025-052BF,2026-02-07T21:43:32.108736,14.96012331,.00035195,97.7007,293.4124,67.1591,293.0001,0,U,63263,999,4935,.35515302E-3,.3928E-4,0
LEMUR-2-THEFALCONER,2025-052BG,2026-02-07T15:48:34.011072,14.96189903,.0003958,97.7021,293.1454,80.0000,280.1668,0,U,63264,999,4931,.60103E-3,.6721E-4,0
STARLINK-11654 [DTC],2025-053A,2026-02-07T19:54:26.480160,15.71038787,.0001969,42.9980,292.1793,210.8372,149.2380,0,U,63265,999,5297,.22261039E-2,.298157E-2,0
STARLINK-11659 [DTC],2025-053B,2026-02-07T04:31:12.709056,15.70925633,.00010616,42.9987,295.9710,257.3795,102.6954,0,U,63266,999,5287,.25539006E-2,.342352E-2,0
STARLINK-11653 [DTC],2025-053C,2026-02-07T03:31:32.452896,15.70822242,.00015407,42.9988,296.5294,241.2651,118.8062,0,U,63267,999,5286,.1987221E-3,.25108E-3,0
STARLINK-11641 [DTC],2025-053D,2026-02-07T20:55:23.227968,15.70880156,.00020496,42.9992,291.6219,219.6620,140.4098,0,U,63268,999,5298,.20487563E-2,.271669E-2,0
STARLINK-11638 [DTC],2025-053E,2026-02-07T22:34:37.475328,15.70878539,.00018236,42.9986,291.2841,266.1343,93.9316,0,U,63269,999,5299,.12545462E-2,.164009E-2,0
STARLINK-11614 [DTC],2025-053F,2026-02-07T20:17:22.682688,15.70946742,.00019661,42.9989,292.3115,225.9749,134.0957,0,U,63270,999,5297,.24985623E-2,.334909E-2,0
STARLINK-11620 [DTC],2025-053G,2026-02-07T20:40:18.972480,15.70869247,.00011176,42.9974,292.4427,220.6489,139.4295,0,U,63271,999,5297,.18555351E-2,.245098E-2,0
STARLINK-11619 [DTC],2025-053H,2026-02-07T20:02:04.792416,15.70909539,.00021198,42.9976,292.2227,209.3042,150.7708,0,U,63272,999,5297,.12303784E-2,.160995E-2,0
STARLINK-11621 [DTC],2025-053J,2026-02-07T20:47:46.114080,15.70920122,.00015481,42.9995,291.5796,245.8504,114.2201,0,U,63273,999,5298,.19571701E-2,.259556E-2,0
STARLINK-11615 [DTC],2025-053K,2026-02-07T03:22:35.156352,15.70884236,.00014259,42.9973,296.4838,261.2474,98.8233,0,U,63274,999,5286,.24576028E-2,.328286E-2,0
STARLINK-11608 [DTC],2025-053L,2026-02-07T19:39:08.892288,15.70851318,.00016375,42.9982,292.0946,212.8731,147.2035,0,U,63275,999,5296,.24440193E-2,.325923E-2,0
STARLINK-11623 [DTC],2025-053M,2026-02-07T02:13:57.661536,15.70940739,.00013006,42.9985,296.9960,263.3009,96.7711,0,U,63276,999,5284,.20259328E-2,.269242E-2,0
STARLINK-33660,2025-053P,2026-02-07T08:54:15.091200,15.27591381,.00018239,43.0043,53.2570,255.6702,104.3947,0,U,63278,999,5155,.14716649E-2,.40472E-3,0
STARLINK-33611,2025-053Q,2026-02-06T02:17:51.899712,15.27596559,.00022907,43.0007,56.5561,290.0508,70.0097,0,U,63279,999,5151,.10319002E-2,.28258E-3,0
STARLINK-33646,2025-053R,2026-02-06T08:30:05.990400,15.27627038,.00009078,43.0012,58.5256,280.7313,79.3437,0,U,63280,999,5140,.10374387E-2,.28437E-3,0
STARLINK-33665,2025-053S,2026-02-07T09:05:08.311488,15.27603471,.00014097,43.0001,52.4385,269.5567,90.5124,0,U,63281,999,5156,.11635942E-2,.31919E-3,0
STARLINK-33603,2025-053T,2026-02-07T16:00:01.999584,15.27557461,.00014099,43.0026,51.6174,276.2569,250.6186,0,U,63282,999,582,.43307894E-4,.929E-5,0
